stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
"de:08127:10612:1:1","Ellrichshausen Abzw. Birkelbach","49.17557219","10.14257245","","Parentde:08127:10612"
"de:08127:10612:1:2","Ellrichshausen Abzw. Birkelbach","49.17562505","10.14247363","","Parentde:08127:10612"
"de:08127:20118:0:1","Westgartshausen Rathaus","49.12538237","10.12359104","",""
"de:08127:20118:0:2","Westgartshausen Rathaus","49.12534122","10.12366291","",""
"de:08127:20119:0:1","Westgartshausen Hügelstr.","49.12358348","10.12152492","",""
"de:08127:20209:0:1","Crailsheim ZOB","49.13766131","10.06754515","","Parentde:08127:20209"
"de:08127:20209:0:2","Crailsheim ZOB","49.13766131","10.06741939","","Parentde:08127:20209"
"de:08127:20209:0:3","Crailsheim ZOB","49.13766718","10.06732057","","Parentde:08127:20209"
"de:08127:20209:0:4","Crailsheim ZOB","49.13767306","10.06722176","","Parentde:08127:20209"
"de:08127:20209:0:5","Crailsheim ZOB","49.13768482","10.06712295","","Parentde:08127:20209"
"de:08127:20209:0:6","Crailsheim ZOB","49.13768482","10.06701515","","Parentde:08127:20209"
"de:08127:20209:0:7","Crailsheim ZOB","49.13769069","10.06689837","","Parentde:08127:20209"
"de:08127:20210:0:1","Altenmünster (CRH) Jägerhaus","49.13258317","10.06157136","",""
"de:08127:20210:0:2","Altenmünster (CRH) Jägerhaus","49.13265370","10.06150847","",""
"de:08127:20212:0:1","Crailsheim Bhf-Str./ Bayer. Hof","49.14068208","10.06531733","",""
"de:08127:20212:0:2","Crailsheim Bhf-Str./ Bayer. Hof","49.14080549","10.06482326","",""
"de:08127:20213:0:1","Crailsheim Haller Str.","49.14245685","10.05152819","",""
"de:08127:20213:0:2","Crailsheim Haller Str.","49.14239808","10.05117785","",""
"de:08127:20214:0:1","Roßfeld (b. Crailsh.) Haller Str.","49.13866042","10.02433619","",""
"de:08127:20214:0:2","Roßfeld (b. Crailsh.) Haller Str.","49.13868980","10.02252159","",""
"de:08127:20215:0:2","Roßfeld (b. Crailsh.) Ortsmitte","49.13875445","10.02291685","",""
"de:08127:20216:0:1","Crailsheim Bildstr.","49.12344239","10.08201701","",""
"de:08127:20216:0:2","Crailsheim Bildstr.","49.12250176","10.08191820","",""
"de:08127:20217:0:1","Crailsheim Berliner Platz","49.13093737","10.08411009","",""
"de:08127:20217:0:2","Crailsheim Berliner Platz","49.13076103","10.08397534","",""
"de:08127:20218:0:1","Crailsheim Pamiersring/ Porschestr.","49.14018255","10.08450535","",""
"de:08127:20218:0:2","Crailsheim Pamiersring/ Porschestr.","49.14002387","10.08434365","",""
"de:08127:20219:0:1","Crailsheim Schulzentrum","49.14183980","10.07297996","",""
"de:08127:20219:0:2","Crailsheim Schulzentrum","49.14091128","10.07315064","",""
"de:08127:20220:0:1","Crailsheim Ellwanger Str.","49.13039659","10.07792968","",""
"de:08127:20220:0:2","Crailsheim Ellwanger Str.","49.13020849","10.07782188","",""
"de:08127:20221:0:2","Ingersheim (b. Crailsh.) Am Welschen Brunnen","49.12427130","10.07999580","",""
"de:08127:20222:0:1","Ingersheim (b. Crailsh.) Kirche","49.12303675","10.07581864","",""
"de:08127:20223:0:1","Ingersheim (b. Crailsh.) Schule","49.12142590","10.08120853","",""
"de:08127:20223:0:2","Ingersheim (b. Crailsh.) Schule","49.12125540","10.08129836","",""
"de:08127:20224:0:1","Crailsheim Rathaus","49.13729692","10.07167740","",""
"de:08127:20226:0:1","Crailsheim Tiefenbacher Str.","49.14285058","10.05809488","",""
"de:08127:20226:0:2","Crailsheim Tiefenbacher Str.","49.14292110","10.05772657","",""
"de:08127:20227:0:1","Crailsheim St.-Martin-Str.","49.14654092","10.05240854","",""
"de:08127:20228:0:1","Crailsheim Roter Buck","49.14608258","10.04913867","",""
"de:08127:20228:0:2","Crailsheim Roter Buck","49.14601794","10.04943512","",""
"de:08127:20229:0:1","Crailsheim Westring/ Mozartstr.","49.14573001","10.04560829","",""
"de:08127:20229:0:2","Crailsheim Westring/ Mozartstr.","49.14580052","10.04553643","",""
"de:08127:20232:0:1","Crailsheim Eichendorff-Schule","49.14031772","10.05663961","",""
"de:08127:20232:0:2","Crailsheim Eichendorff-Schule","49.14011203","10.05760080","",""
"de:08127:20233:0:2","Crailsheim Breslauer Str.","49.13958898","10.05946930","",""
"de:08127:20234:0:1","Crailsheim Wilhelmstr.","49.13925987","10.07024010","",""
"de:08127:20234:0:2","Crailsheim Wilhelmstr.","49.13900128","10.07009637","",""
"de:08127:20235:0:1","Crailsheim Pamiersring/ Hammersbachweg","49.13437586","10.08268177","",""
"de:08127:20235:0:2","Crailsheim Pamiersring/ Hammersbachweg","49.13435823","10.08256498","",""
"de:08127:20236:0:2","Crailsheim Karlstr.","49.13742622","10.07207266","",""
"de:08127:20240:0:1","Altenmünster (CRH) Roßfel. Str./ Lehenb.","49.12819228","10.05009987","",""
"de:08127:20240:0:2","Altenmünster (CRH) Roßfel. Str./ Lehenb.","49.12811586","10.05007292","",""
"de:08127:20241:0:1","Altenmünster (CRH) Alte Dorfstr.","49.12550582","10.05340567","",""
"de:08127:20241:0:2","Altenmünster (CRH) Alte Dorfstr.","49.12559988","10.05342364","",""
"de:08127:20242:0:1","Altenmünster (CRH) Alte Kirche","49.12602314","10.05716063","",""
"de:08127:20242:0:2","Altenmünster (CRH) Alte Kirche","49.12587030","10.05722351","",""
"de:08127:20243:0:1","Altenmünster (CRH) Horaffen Süd","49.12591145","10.06166119","",""
"de:08127:20243:0:2","Altenmünster (CRH) Horaffen Süd","49.12594672","10.06159831","",""
"de:08127:20244:0:1","Altenmünster (CRH) Horaffen Nord","49.12993810","10.06274815","",""
"de:08127:20245:0:1","Altenmünster (CRH) Reinth. Str.","49.13005566","10.05742114","",""
"de:08127:20245:0:2","Altenmünster (CRH) Reinth. Str.","49.13010269","10.05702588","",""
"de:08127:20246:0:1","Crailsheim Procter & Gamble","49.12949136","10.03150474","",""
"de:08127:20247:0:1","Crailsheim Käthe-Kollwitz-Schule","49.13902479","10.05698097","",""
"de:08127:20248:0:1","Crailsheim Schlachthof","49.14985494","10.05725944","",""
"de:08127:20248:0:2","Crailsheim Schlachthof","49.15028974","10.05601079","",""
"de:08127:20249:0:1","Crailsheim Leonh.-S-Schule","49.13871919","10.07922325","",""
"de:08127:20249:0:2","Crailsheim Leonh.-S-Schule","49.13866629","10.07922325","",""
"de:08127:20250:0:1","Crailsheim Westring/ Silcherstr.","49.14369680","10.04498846","",""
"de:08127:20250:0:2","Crailsheim Westring/ Silcherstr.","49.14363803","10.04493456","",""
"de:08127:20251:0:1","Crailsheim Schönebürgstr./ Stadion","49.14114047","10.08304109","",""
"de:08127:20251:0:2","Crailsheim Schönebürgstr./ Stadion","49.14105820","10.08221464","",""
"de:08127:20252:0:1","Crailsheim Hirtenwiesen/ McKee","49.14217477","10.04092807","",""
"de:08127:20252:0:2","Crailsheim Hirtenwiesen/ McKee","49.14226880","10.04001179","",""
"de:08127:20253:0:1","Crailsheim Klinikum","49.13576294","10.07527965","",""
"de:08127:20253:0:2","Crailsheim Klinikum","49.13550434","10.07458795","",""
"de:08127:20255:0:1","Roßfeld (b. Crailsh.) Hofwiesen","49.14036473","10.03067829","",""
"de:08127:20255:0:2","Roßfeld (b. Crailsh.) Hofwiesen","49.14050578","10.03049863","",""
"de:08127:20257:0:2","Ingersheim (b. Crailsh.) Unt. Gasse/ Gängele","49.12470045","10.07652831","",""
"de:08127:20258:0:2","Crailsheim Wolfgangstr./ Altenwohnh.","49.14365566","10.05206718","",""
"de:08127:20259:0:1","Crailsheim Pamiersring/ Wilhelm-V.-Str.","49.12756330","10.08520603","",""
"de:08127:20259:0:2","Crailsheim Pamiersring/ Wilhelm-V.-Str.","49.12746336","10.08497247","",""
"de:08127:20260:0:1","Crailsheim Hallenbad","49.14382608","10.07253080","",""
"de:08127:20264:0:1","Birkelbach (b. Satteldorf) Ortsmitte","49.17120860","10.13087638","",""
"de:08127:20264:0:2","Birkelbach (b. Satteldorf) Ortsmitte","49.17123797","10.13077757","",""
"de:08127:20265:0:1","Ellrichshausen Ortsmitte","49.17814436","10.14444094","",""
"de:08127:20265:0:2","Ellrichshausen Ortsmitte","49.17782725","10.14446789","",""
"de:08127:20266:0:1","Beeghof Abzw. Horschhausen","49.18212566","10.15565192","",""
"de:08127:20266:0:2","Beeghof Abzw. Horschhausen","49.18219613","10.15558005","",""
"de:08127:20267:0:1","Volkershausen (b. Satteldorf) Ortsanfang","49.18671728","10.14185379","",""
"de:08127:20267:0:2","Volkershausen (b. Satteldorf) Ortsanfang","49.18669966","10.14171905","",""
"de:08127:20268:0:1","Bronnholzheim Ort","49.19209514","10.10072892","",""
"de:08127:20268:0:2","Bronnholzheim Ort","49.19213624","10.10063909","",""
"de:08127:20269:0:1","Triftshausen Ortsmitte","49.20805504","10.08646367","",""
"de:08127:20269:0:2","Triftshausen Ortsmitte","49.20800809","10.08639181","",""
"de:08127:20271:0:1","Volkershausen (b. Satteldorf) Abzw. Beeghof","49.18633564","10.14683944","",""
"de:08127:20271:0:2","Volkershausen (b. Satteldorf) Abzw. Beeghof","49.18641196","10.14669571","",""
"de:08127:20273:0:1","Ellrichshausen Schlegelberg","49.18054023","10.14994761","",""
"de:08127:20273:0:2","Ellrichshausen Schlegelberg","49.18045802","10.15001050","",""
"de:08127:20274:0:1","Beeghof Roseneck","49.18548428","10.15720600","",""
"de:08127:20274:0:2","Beeghof Roseneck","49.18541382","10.15717007","",""
"de:08127:20276:0:1","Maulach Abzw. von L 2218","49.14101706","9.99682079","",""
"de:08127:20276:0:2","Maulach Abzw. von L 2218","49.14103469","9.99608417","",""
"de:08127:20277:0:1","Wollmershausen Ort","49.17415686","10.03472071","",""
"de:08127:20277:0:2","Wollmershausen Ort","49.17409226","10.03473868","",""
"de:08127:20278:0:2","Tiefenbach (b. Crailsh.) Reußenbergschule","49.16505311","10.04152096","",""
"de:08127:20279:0:1","Tiefenbach (b. Crailsh.) Post","49.15987792","10.04570711","",""
"de:08127:20279:0:2","Tiefenbach (b. Crailsh.) Post","49.16036550","10.04543761","",""
"de:08127:20280:0:1","Tiefenbach (b. Crailsh.) Kindergarten","49.16125254","10.04189825","",""
"de:08127:20280:0:2","Tiefenbach (b. Crailsh.) Kindergarten","49.16178123","10.04285945","",""
"de:08127:20281:0:1","Satteldorf Rathaus","49.17094431","10.07726492","",""
"de:08127:20281:0:2","Satteldorf Rathaus","49.17120273","10.07688763","",""
"de:08127:20282:0:1","Satteldorf Bahnbrücke","49.16789014","10.07940292","",""
"de:08127:20282:0:2","Satteldorf Bahnbrücke","49.16735564","10.07939393","",""
"de:08127:20283:0:1","Satteldorf Abzw. Neidenfels","49.17812674","10.07485744","",""
"de:08127:20283:0:2","Satteldorf Abzw. Neidenfels","49.17786836","10.07483947","",""
"de:08127:20284:0:1","Gröningen (SD) Alte Brauerei","49.18839058","10.06365545","","Parentde:08127:20284"
"de:08127:20284:0:2","Gröningen (SD) Alte Brauerei","49.18834361","10.06357460","","Parentde:08127:20284"
"de:08127:20284:0:3","Gröningen (SD) Alte Brauerei","49.18851388","10.06403274","","Parentde:08127:20284"
"de:08127:20284:0:4","Gröningen (SD) Alte Brauerei","49.18852562","10.06391596","","Parentde:08127:20284"
"de:08127:20285:0:1","Gröningen (b. Satteld.) Hammerschm.","49.18792676","10.05215701","",""
"de:08127:20285:0:2","Gröningen (b. Satteld.) Hammerschm.","49.18784456","10.05244447","",""
"de:08127:20286:0:1","Bölgental Ort","49.18839058","10.02876488","",""
"de:08127:20286:0:2","Bölgental Ort","49.18826729","10.02889963","",""
"de:08127:20287:0:1","Helmshofen Ort","49.19188967","10.08799979","",""
"de:08127:20287:0:2","Helmshofen Ort","49.19193076","10.08784708","",""
"de:08127:20288:0:1","Gröningen (b. Satteldorf) Schule","49.18955306","10.07003349","",""
"de:08127:20291:0:1","Heinkenbusch Abzw. von L 2218","49.14904996","9.97752498","",""
"de:08127:20291:0:2","Heinkenbusch Abzw. von L 2218","49.14889131","9.97750701","",""
"de:08127:20293:0:1","Saurach Abzw. von L 2218","49.15370927","9.97094033","",""
"de:08127:20293:0:2","Saurach Abzw. von L 2218","49.15319224","9.97120982","",""
"de:08127:20297:0:1","Triensbach Gasthaus Rose","49.16958170","9.99522179","",""
"de:08127:20700:0:1","Crailsheim Beuerlbacher Str.","49.14303275","10.07760628","",""
"de:08127:20700:0:2","Crailsheim Beuerlbacher Str.","49.14274480","10.07744459","",""
"de:08127:20813:0:2","Crailsheim Friedhof","49.14399062","10.07186605","",""
"de:08127:20846:0:1","Altenmünster (CRH) Kirchstr.","49.12768086","10.05312719","",""
"de:08127:20846:0:2","Altenmünster (CRH) Kirchstr.","49.12834511","10.05359432","",""
"de:08127:20847:0:1","Altenmünster (CRH) Hochhaus","49.13074927","10.05685520","",""
"de:08127:20847:0:2","Altenmünster (CRH) Hochhaus","49.13003803","10.05636113","",""
"de:08127:20850:0:2","Maulach Ort","49.14149308","9.99655130","",""
"de:08127:21001:1:1","Crailsheim Bahnhof","49.13840183","10.06399681","","Parentde:08127:21001"
"de:08127:21001:3:3","Crailsheim Bahnhof","49.13811972","10.06464359","","Parentde:08127:21001"
"de:08127:21001:3:4","Crailsheim Bahnhof","49.13811972","10.06481427","","Parentde:08127:21001"
"de:08127:21003:0:1","Crailsheim Goldbacher Str.","49.13887787","10.08517010","",""
"de:08127:21003:0:2","Crailsheim Goldbacher Str.","49.13897190","10.08510722","",""
"de:08127:21007:0:1","Altenmünster (CRH) Schule","49.12619362","10.05815776","",""
"de:08127:21212:0:1","Altenmünster (CRH) Roßfeld. Str. West","49.12944434","10.03366968","",""
"de:08127:21212:0:2","Altenmünster (CRH) Roßfeld. Str. West","49.12930914","10.03386731","",""
"de:08127:21213:0:1","Crailsheim Stadthotel / Türkei","49.13493422","10.06636836","",""
"de:08127:21213:0:2","Crailsheim Stadthotel / Türkei","49.13492835","10.06615276","",""
"de:08127:21214:0:1","Crailsheim Schönebürgstr./ Leonh.-S.-Schule","49.13867217","10.07759730","",""
"de:08127:21215:0:2","Crailsheim Schönebürgstr./ Jahnhalle","49.13874857","10.07753442","",""
"de:08127:21216:0:1","Crailsheim Brunnenstr./ Sauerbrunnenstr.","49.14187506","10.05149226","",""
"de:08127:21216:0:2","Crailsheim Brunnenstr./ Sauerbrunnenstr.","49.14171639","10.05145633","",""
"de:08127:21218:0:1","Crailsheim Brunnenstr./ Dieselstr.","49.14012966","10.05222888","",""
"de:08127:21218:0:2","Crailsheim Brunnenstr./ Dieselstr.","49.13985344","10.05246244","",""
"de:08127:21222:0:2","Gröningen (b. Satteldorf) Helmshofer Str.","49.18991706","10.07014128","",""
"de:08127:22215:0:1","Roßfeld (b. Crailsh.) Reußenbergstr.","49.13877796","10.02324024","",""
"de:08127:22508:0:2","Crailsheim Musikschule","49.13491659","10.05609163","",""
"de:08127:22509:0:2","Crailsheim Beethovenstr.","49.14547145","10.04787205","",""
"de:08127:22510:0:1","Crailsheim Dr.-Bareilles-Str.","49.12518838","10.08419094","",""
"de:08127:22510:0:2","Crailsheim Dr.-Bareilles-Str.","49.12473572","10.08477484","",""
"de:08127:22513:0:1","Ofenbach (CRH) Abzw. v. L 2218","49.12087326","10.12729210","",""
"de:08127:22513:0:2","Ofenbach (CRH) Abzw. v. L 2218","49.12087326","10.12682498","",""
"de:08127:22515:0:1","Crailsheim Industrieg. Wittauer Str.","49.12095557","10.09513242","",""
"de:08127:22515:0:2","Crailsheim Industrieg. Wittauer Str.","49.12094381","10.09489885","",""
"de:08127:22516:0:1","Goldbach (b. Crailsh.) Hochweg","49.14072910","10.11980914","",""
"de:08127:22516:0:2","Goldbach (b. Crailsh.) Hochweg","49.14071734","10.11916235","",""
"de:08127:22517:0:1","Goldbach (b. Crailsh.) Post","49.14115222","10.12304307","",""
"de:08127:22517:0:2","Goldbach (b. Crailsh.) Post","49.14106407","10.12367189","",""
"de:08127:22518:0:1","Goldbach (b. Crailsh.) Schäfergasse","49.14005326","10.12660040","",""
"de:08127:22518:0:2","Goldbach (b. Crailsh.) Schäfergasse","49.14008852","10.12553140","",""
"de:08127:22519:0:1","Goldbach (b. Crailsh.) Schäfergasse/ Im Mühlfeld","49.13970064","10.12689684","",""
"de:08127:22520:0:1","Alexandersreut (CRH) Ort","49.09974493","10.09994739","",""
"de:08127:22520:0:2","Alexandersreut (CRH) Ort","49.09942732","10.10010908","",""
"de:08127:22521:0:1","Jagstheim (b. Crailsh.) Burgbergsiedlung","49.09201582","10.07445320","",""
"de:08127:22521:0:2","Jagstheim (b. Crailsh.) Burgbergsiedlung","49.09185111","10.07482151","",""
"de:08127:22522:0:1","Jagstheim (b. Crailsh.) Ortsmitte","49.09229818","10.06255950","",""
"de:08127:22522:0:2","Jagstheim (b. Crailsh.) Ortsmitte","49.09215112","10.06222713","",""
"de:08127:22523:0:1","Onolzheim Ortsmitte","49.11574049","10.03378646","",""
"de:08127:22523:0:2","Onolzheim Ortsmitte","49.11582280","10.03368765","",""
"de:08127:22524:0:1","Onolzheim Markgrafenstr.","49.11775133","10.03891585","",""
"de:08127:22524:0:2","Onolzheim Markgrafenstr.","49.11772193","10.03834991","",""
"de:08127:22525:0:1","Onolzheim Schule","49.11678119","10.03371460","",""
"de:08127:22526:0:1","Westgartshausen Abzw. von L 2218","49.12294856","10.12029423","","Parentde:08127:22526"
"de:08127:22526:0:2","Westgartshausen Abzw. von L 2218","49.12256643","10.12192916","","Parentde:08127:22526"
"de:08127:22526:0:4","Westgartshausen Abzw. von L 2218","49.12295444","10.12034813","","Parentde:08127:22526"
"de:08127:22527:0:1","Wittau Krautbergstr.","49.11646369","10.11095175","",""
"de:08127:22527:0:2","Wittau Krautbergstr.","49.11646369","10.11076310","",""
"de:08127:22528:0:1","Lohr (b. Crailsh.) Ort","49.10747284","10.12615124","",""
"de:08127:22528:0:2","Lohr (b. Crailsh.) Ort","49.10730230","10.12620514","",""
"de:08127:22529:0:1","Oßhalden Ort","49.10714940","10.15459190","",""
"de:08127:22529:0:2","Oßhalden Ort","49.10714940","10.15447512","",""
"de:08127:22530:0:1","Schüttberg Ort","49.10237397","10.14109023","",""
"de:08127:22530:0:2","Schüttberg Ort","49.10230339","10.14087463","",""
"de:08127:22531:0:1","Mittelmühle Ort","49.09578053","10.16197606","",""
"de:08127:22532:0:1","Jagstheim (b. Crailsh.) Aubergstr.","49.09581582","10.05892133","",""
"de:08127:22532:0:2","Jagstheim (b. Crailsh.) Aubergstr.","49.09559818","10.05919082","",""
"de:08127:22560:0:1","Satteldorf Industriestr./ Leonh.-Weiss-Str.","49.17951847","10.07672594","",""
"de:08127:22560:0:2","Satteldorf Industriestr./ Leonh.-Weiss-Str.","49.17944213","10.07670797","",""
"de:08127:22561:0:1","Satteldorf Industriestr./ ALDI","49.18130946","10.07323149","",""
"de:08127:22561:0:2","Satteldorf Industriestr./ ALDI","49.18126249","10.07306081","",""
"de:08127:22992:0:1","Erkenbrechtshausen Seckendorfallee","49.17571901","10.01127468","",""
"de:08127:22992:0:2","Erkenbrechtshausen Seckendorfallee","49.17568377","10.01112197","",""
"de:08127:23014:0:1","Erkenbrechtshausen Wischartstr.","49.17580710","10.01133757","",""
"de:08127:23014:0:2","Erkenbrechtshausen Wischartstr.","49.17566615","10.01142740","",""
"de:08127:25026:0:2","Crailsheim Sauerbrunnen Kirche","49.14009440","10.05437585","",""
"de:08127:25044:0:1","Altenmünster (CRH) Horaffen Mitte","49.12694606","10.06502987","",""
"de:08127:25044:0:2","Altenmünster (CRH) Horaffen Mitte","49.12682850","10.06487716","",""
"de:08127:25053:0:1","Roßfeld (b. Crailsh.) Schule","49.14007677","10.02096751","",""
"de:08127:25063:0:1","Crailsheim Worthingtonstr./ Cinecity","49.13940680","10.06796736","",""
"de:08127:25063:0:2","Crailsheim Worthingtonstr./ Cinecity","49.13924224","10.06755414","",""
"de:08127:25079:0:1","Crailsheim Worthingtonstr./ ZOB","49.13726754","10.06631446","",""
"de:08127:25079:0:2","Crailsheim Worthingtonstr./ ZOB","49.13723227","10.06616175","",""
"de:08127:25086:0:1","Crailsheim Blaufelder Str./ B 290","49.14914985","10.07454303","","Parentde:08127:25086"
"de:08127:25086:0:2","Crailsheim Blaufelder Str./ B 290","49.14842712","10.07375251","","Parentde:08127:25086"
"de:08127:25092:0:1","Crailsheim Hirtenw./ L-M-Gymn.","49.13853112","10.03664311","",""
"de:08127:25092:0:2","Crailsheim Hirtenw./ L-M-Gymn.","49.13858401","10.03612208","",""
"de:08127:25093:0:1","Crailsheim Fa. Voith/ Milchwerk","49.13550434","10.06048440","",""
"de:08127:25093:0:2","Crailsheim Fa. Voith/ Milchwerk","49.13550434","10.05989151","",""
"de:08127:25095:0:1","Crailsheim Hofäckerstr.","49.12132595","10.08441551","",""
"de:08127:25095:0:2","Crailsheim Hofäckerstr.","49.12121425","10.08427178","",""
"de:08127:25096:0:1","Crailsheim Sulzbrunnenstr. Ost","49.12083211","10.09213204","",""
"de:08127:25096:0:2","Crailsheim Sulzbrunnenstr. Ost","49.12078507","10.09193441","",""
"de:08127:25097:0:1","Altenmünster (CRH) Roßfeld. Str. Mitte","49.12871544","10.03932009","",""
"de:08127:25097:0:2","Altenmünster (CRH) Roßfeld. Str. Mitte","49.12862727","10.03950873","",""
"de:08127:25332:0:1","Ofenbach (b. Crailsh.) Ort","49.11758082","10.13001400","",""
"de:08127:25334:0:2","Wegses Abzw.","49.11665184","10.14507875","",""
"de:08127:25508:0:1","Tiefenbach (b. Crailsh.) Kirche","49.16269174","10.04143113","",""
"de:08127:25508:0:2","Tiefenbach (b. Crailsh.) Kirche","49.16289734","10.04184435","",""
"de:08127:25615:1:1","Satteldorf Bahnhof","49.17846734","10.07817222","",""
"de:08127:26305:0:1","Triensbach Kindergarten","49.17112638","9.99587756","",""
"de:08127:26305:0:2","Triensbach Kindergarten","49.17117336","9.99578773","",""
"de:08127:27524:0:1","Crailsheim Hirtenw./ H.-Scholl-Allee","49.14049402","10.04206893","",""
"de:08127:27524:0:2","Crailsheim Hirtenw./ H.-Scholl-Allee","49.14042350","10.04192520","",""
"de:08127:27525:0:1","Crailsheim Hirtenw./ W.-Rose-Allee","49.14020018","10.03963450","",""
"de:08127:27525:0:2","Crailsheim Hirtenw./ W.-Rose-Allee","49.14027658","10.03944585","",""
"de:08127:27527:0:1","Crailsheim Voithstr./ Brunnenstr.","49.13778473","10.05958608","",""
"de:08127:27527:0:2","Crailsheim Voithstr./ Brunnenstr.","49.13747324","10.05949625","",""
"de:08127:27930:0:1","Crailsheim Sulzbrunnenstr. West","49.12036765","10.08647266","",""
"de:08127:27930:0:2","Crailsheim Sulzbrunnenstr. West","49.12012660","10.08622113","",""
"de:08127:29115:0:1","Michelbach a d Lücke Leitsweilerstr.","49.23593582","10.12191119","",""
"de:08127:29842:0:1","Altenmünster (CRH) Glockenäcker","49.12397736","10.05075564","",""
"de:08127:29842:0:2","Altenmünster (CRH) Glockenäcker","49.12397736","10.05103412","",""
"de:08127:30003:0:1","Jagstheim (b. Crailsh.) Degenbachsee","49.09367468","10.09231171","",""
"de:08127:30003:0:2","Jagstheim (b. Crailsh.) Degenbachsee","49.09360409","10.09208713","",""
"de:08127:30430:0:1","Crailsh. Goldb. Str./ Kappeläcker","49.13972415","10.08875438","",""
"de:08127:30430:0:2","Crailsh. Goldb. Str./ Kappeläcker","49.13994747","10.08978744","",""
"de:08127:30542:0:1","Crailsheim Freie Waldorfschule","49.13408198","10.05230074","",""
"de:08127:32560:0:1","Satteldorf Alexandrinenstift","49.16801935","10.08528688","",""
"de:08127:32562:0:2","Satteldorf Crailsheimer Str.","49.16794300","10.08419094","",""
"de:08127:40213:0:1","Crailsheim Haller Str./ Fa. HBC","49.14246272","10.05590299","",""
"de:08127:40213:0:2","Crailsheim Haller Str./ Fa. HBC","49.14237458","10.05507654","",""
"de:08127:5007:0:1","Crailsheim Willy-Brandt-Str.","49.13441112","10.03659819","",""
"de:08127:5007:0:2","Crailsheim Willy-Brandt-Str.","49.13432884","10.03658921","",""
"de:08127:5008:0:1","Crailsheim Kraftwerkstr.","49.13446990","10.04170062","",""
"de:08127:5008:0:2","Crailsheim Kraftwerkstr.","49.13453455","10.04157486","",""
"de:08127:5017:0:1","Crailsheim Fliegerhorst","49.13533389","10.04729713","",""
"de:08127:5017:0:2","Crailsheim Fliegerhorst","49.13543381","10.04741391","",""
"de:08127:5093:0:1","Crailsheim Sprachheilschule","49.13511055","10.05525620","",""
"de:08127:53045:0:1","Onolzheim Abzw. Aspenstr.","49.11371780","10.02916912","",""
"de:08127:53045:0:2","Onolzheim Abzw. Aspenstr.","49.11337676","10.02845047","",""
"de:08127:53048:0:1","Onolzheim Abzw. Aspens./Schmiedsg.","49.11362960","10.02963625","",""
"de:08127:53090:0:1","Beuerlbach Alte Küferei","49.15560694","10.09003897","",""
"de:08127:53090:0:2","Beuerlbach Alte Küferei","49.15564807","10.08994015","",""
"de:08127:53099:0:1","Westgartshausen Bgm.-Präger-Str.","49.12514135","10.12012355","",""
"de:08127:5324:0:1","Satteldorf Am Bahnhof","49.17767457","10.07738171","",""
"de:08127:5324:0:2","Satteldorf Am Bahnhof","49.17753363","10.07665407","",""
"de:08127:92102:0:1","Wittau Hauptstr.","49.11676356","10.10741239","",""
"de:08127:92102:0:2","Wittau Hauptstr.","49.11674592","10.10739442","",""
"de:08127:92154:0:1","Gröningen (b. Satteldorf) Kernmühlweg","49.18245449","10.06717684","",""
"de:08127:92154:0:2","Gröningen (b. Satteldorf) Kernmühlweg","49.18234880","10.06709600","",""
"de:09161:9000","Ingolstadt Hbf","48.74482541","11.43709867","",""
"de:09176:7614:0:1","Beilngries Frauenkirche","49.03635895","11.47046210","",""
"de:09176:7614:0:2","Beilngries Frauenkirche","49.03638839","11.47075854","",""
"de:09176:7617:0:1","Beilngries Hafen","49.04110540","11.47124363","",""
"de:09176:7628:0:1","Kottingwörth","49.01893572","11.52028266","",""
"de:09176:7628:0:2","Kottingwörth","49.01905354","11.52083064","",""
"de:09176:7697:0:1","Beilngries ZOB/Volksfestplatz","49.02803096","11.46555730","","Parentde:09176:7697"
"de:09176:7698:0:1","Wolfsbuch Abzw. Vogelthal","48.97816934","11.56232382","",""
"de:09176:7698:0:2","Wolfsbuch Abzw. Vogelthal","48.97816934","11.56237772","",""
"de:09176:8272:0:2","Beilngries Neumarkter Str.","49.03688308","11.47115380","",""
"de:09176:8368:0:1","Beilngries Ringstr.","49.03376175","11.47198025","",""
"de:09176:8368:0:2","Beilngries Ringstr.","49.03378531","11.47207008","",""
"de:09176:8369:0:1","Beilngries Realschule","49.03211856","11.47640895","",""
"de:09176:8369:0:2","Beilngries Realschule","49.03204788","11.47645386","",""
"de:09176:8390:0:1","Litterzhofen Kirche","49.06902136","11.40731952","",""
"de:09176:8390:0:2","Litterzhofen Kirche","49.06909787","11.40734647","",""
"de:09176:8549:0:1","Litterzhofen Kreuzung","49.06916849","11.40524441","",""
"de:09176:8648:0:1","Beilngries Kelheimer Str.","49.03284299","11.47921169","",""
"de:09176:8648:0:2","Beilngries Kelheimer Str.","49.03362041","11.47836727","",""
"de:09176:8650:0:1","Kevenhüll","49.05799696","11.51509040","",""
"de:09176:8650:0:2","Kevenhüll","49.05810292","11.51500955","",""
"de:09176:8653:0:1","Leising","49.02389000","11.50260382","",""
"de:09176:8653:0:2","Leising","49.02403727","11.50182229","",""
"de:09176:8730:0:1","Oberndorf (b. Beilngries)","49.06407746","11.49965735","",""
"de:09176:8730:0:2","Oberndorf (b. Beilngries)","49.06407157","11.49977413","",""
"de:09176:8840:1:1","Kinding (Altmühltal) Bahnhof","48.99228252","11.37716307","","Parentde:09176:8840"
